pitcher_name,team_abb,season,era,fip,xfip,k_per_9,bb_per_9,k_pct,bb_pct,whip,ip,hr_per_9,gb_pct,lob_pct,war,fangraphs_id
Bailey Horn,BOS,2024,6.5,7.0,4.73,6.5,5.0,0.14800000000000002,0.114,1.78,18.0,2.5,0.469,0.72,-0.5,27753
Jordan Weems,WSN,2024,6.7,5.54,5.43,7.56,5.18,0.179,0.122,1.75,41.2,1.51,0.406,0.613,-0.5,13190
George Soriano,MIA,2024,6.75,6.03,4.84,8.9,3.99,0.221,0.099,1.36,29.1,2.15,0.262,0.614,-0.5,21863
Caden Dana,LAA,2024,9.58,10.23,5.84,6.97,6.1,0.154,0.135,2.03,10.1,4.35,0.556,0.667,-0.5,31508
Guillo Zuniga,LAA,2024,5.09,7.02,5.22,6.11,4.08,0.158,0.105,1.36,17.2,2.55,0.364,0.833,-0.5,19588
Chase Anderson,- - -,2024,5.4,5.69,5.53,6.48,3.24,0.165,0.08199999999999999,1.3,58.1,1.85,0.316,0.617,-0.5,6895
Nick Nastrini,CHW,2024,7.07,7.37,7.36,6.56,9.08,0.149,0.207,1.91,35.2,1.77,0.315,0.608,-0.5,29833
Brandon Hughes,ARI,2024,8.15,8.71,5.14,10.7,5.09,0.23600000000000002,0.11199999999999999,1.92,17.2,4.08,0.28600000000000003,0.8059999999999999,-0.5,23460
Tyler Alexander,TBR,2024,5.1,5.08,4.63,7.52,2.01,0.198,0.053,1.24,107.2,1.92,0.312,0.73,-0.6,17735
Ty Blach,COL,2024,6.94,6.26,5.12,4.54,2.27,0.109,0.055,1.7,71.1,2.14,0.409,0.698,-0.6,14361
Erik Swanson,TOR,2024,5.03,6.06,4.01,8.47,3.2,0.22,0.083,1.27,39.1,2.52,0.42200000000000004,0.815,-0.6,16587
Zach Pop,TOR,2024,5.59,5.53,4.42,6.14,3.54,0.158,0.091,1.32,48.1,1.68,0.546,0.562,-0.6,20185
Bryce Jarvis,ARI,2024,3.19,5.12,5.51,5.76,5.01,0.147,0.128,1.43,59.1,0.91,0.434,0.797,-0.6,27477
Nick Sandlin,CLE,2024,3.75,5.23,4.26,10.61,4.21,0.276,0.11,1.27,57.2,1.87,0.376,0.804,-0.7,20517
Logan Allen,CLE,2024,5.73,5.87,4.75,7.3,3.79,0.183,0.095,1.58,97.1,2.03,0.434,0.747,-0.7,27589
Chris Devenski,TBR,2024,6.75,7.33,5.72,8.1,4.73,0.19699999999999998,0.115,1.58,26.2,3.04,0.25,0.578,-0.7,12763
Dany Jimenez,OAK,2024,4.91,6.6,5.97,8.77,6.66,0.214,0.162,1.56,25.2,2.1,0.324,0.706,-0.7,21170
Scott McGough,ARI,2024,7.44,6.04,5.6,6.89,5.79,0.16699999999999998,0.14,1.68,32.2,1.65,0.408,0.546,-0.7,12056
Yerry Rodriguez,- - -,2024,8.72,7.87,5.98,7.06,5.4,0.162,0.124,1.8,21.2,2.91,0.34700000000000003,0.609,-0.7,21955
Michael Mercado,PHI,2024,11.08,12.94,7.19,6.92,6.23,0.156,0.141,1.92,13.0,6.23,0.295,0.746,-0.7,23223
Matt Moore,LAA,2024,5.03,6.17,5.46,7.63,4.84,0.195,0.124,1.34,48.1,2.05,0.294,0.698,-0.8,1890
Justin Lawrence,COL,2024,6.49,5.63,4.94,6.79,4.98,0.161,0.11800000000000001,1.78,59.2,1.36,0.531,0.608,-0.8,17639
Jake Diekman,NYM,2024,5.63,6.14,4.43,11.25,6.75,0.276,0.166,1.47,32.0,1.97,0.447,0.655,-0.8,5003
Adbert Alzolay,CHC,2024,4.67,7.38,4.88,6.75,3.12,0.17300000000000001,0.08,1.44,17.1,3.12,0.418,0.7390000000000001,-0.8,17859
Steven Wilson,CHW,2024,5.71,6.71,6.11,8.83,6.75,0.209,0.16,1.59,34.2,2.08,0.237,0.62,-0.8,20353
Bobby Miller,LAD,2024,8.52,6.97,4.7,8.36,4.82,0.20199999999999999,0.11599999999999999,1.77,56.0,2.73,0.44299999999999995,0.622,-0.9,27483
Rafael Montero,HOU,2024,4.7,6.4,5.38,5.4,4.46,0.14,0.11599999999999999,1.41,38.1,1.88,0.42,0.7859999999999999,-0.9,12760
Grant Anderson,TEX,2024,8.1,7.59,4.33,9.79,3.38,0.242,0.083,1.61,26.2,3.71,0.4,0.6990000000000001,-0.9,20546
Triston McKenzie,CLE,2024,5.11,6.46,5.41,8.8,5.83,0.218,0.14400000000000002,1.56,75.2,2.26,0.35,0.79,-1.0,18000
Enyel De Los Santos,- - -,2024,5.2,5.96,4.57,9.28,3.52,0.237,0.09,1.41,64.0,2.39,0.344,0.8009999999999999,-1.0,18403
Taijuan Walker,PHI,2024,7.1,6.94,5.29,6.24,3.98,0.152,0.09699999999999999,1.72,83.2,2.58,0.37799999999999995,0.6970000000000001,-1.2,11836
Roddery Munoz,MIA,2024,6.53,7.27,5.36,7.62,4.57,0.185,0.111,1.58,82.2,2.83,0.34,0.703,-1.6,25311
