pitcher_name,team_abb,season,era,fip,xfip,k_per_9,bb_per_9,k_pct,bb_pct,whip,ip,hr_per_9,gb_pct,lob_pct,war,fangraphs_id
Connor Overton,CIN,2023,11.45,7.07,5.93,7.36,5.73,0.16399999999999998,0.127,2.36,11.0,2.45,0.385,0.55,-0.1,18376
Trevor Williams,WSN,2023,5.55,5.98,5.21,6.92,3.3,0.168,0.08,1.6,144.1,2.12,0.395,0.738,-0.2,16977
Drew VerHagen,STL,2023,3.98,4.93,5.07,8.85,3.84,0.22399999999999998,0.09699999999999999,1.28,61.0,1.33,0.42200000000000004,0.7659999999999999,-0.2,13424
Ken Waldichuk,OAK,2023,5.36,5.3,5.08,8.43,4.53,0.207,0.111,1.56,141.0,1.53,0.39799999999999996,0.696,-0.2,27681
Daniel Duarte,CIN,2023,3.69,5.84,5.62,6.54,5.68,0.16899999999999998,0.147,1.39,31.2,1.42,0.5,0.816,-0.2,17480
Brad Keller,KCR,2023,4.57,5.92,6.41,6.15,8.93,0.147,0.213,1.92,45.1,0.6,0.583,0.746,-0.2,15734
Taylor Clarke,KCR,2023,5.95,5.07,4.81,9.92,3.66,0.244,0.09,1.61,59.0,1.83,0.31,0.69,-0.2,17611
James Karinchak,CLE,2023,3.23,4.97,4.97,12.0,6.46,0.304,0.16399999999999998,1.33,39.0,1.38,0.287,0.794,-0.2,20151
Jimmy Herget,LAA,2023,4.66,5.63,5.06,8.07,2.48,0.205,0.063,1.41,29.0,2.17,0.28600000000000003,0.843,-0.2,17556
Jackson Kowar,KCR,2023,6.43,5.29,5.26,9.32,6.43,0.212,0.146,1.93,28.0,1.29,0.442,0.628,-0.2,21549
Karl Kauffmann,COL,2023,8.23,5.91,6.28,4.11,4.11,0.10099999999999999,0.10099999999999999,1.66,35.0,1.29,0.413,0.509,-0.2,27488
Zack Weiss,- - -,2023,3.21,6.33,4.38,9.64,3.86,0.259,0.10300000000000001,1.07,14.0,2.57,0.33299999999999996,0.9620000000000001,-0.2,15444
Duane Underwood Jr.,PIT,2023,5.18,5.06,4.89,5.18,4.07,0.14,0.11,1.44,24.1,1.11,0.44,0.682,-0.2,14677
Austin Voth,BAL,2023,5.19,5.1,5.09,8.83,3.89,0.213,0.094,1.56,34.2,1.56,0.336,0.72,-0.2,15047
Casey Legumina,CIN,2023,5.68,6.73,5.35,7.82,6.39,0.18,0.14800000000000002,1.97,12.2,2.13,0.512,0.6729999999999999,-0.2,25921
Kaleb Ort,BOS,2023,6.26,5.86,5.28,9.39,3.52,0.22399999999999998,0.084,1.57,23.0,2.35,0.3,0.629,-0.2,20061
Cody Bolton,PIT,2023,6.33,5.27,4.99,9.28,6.33,0.20600000000000002,0.14,2.11,21.1,1.27,0.40299999999999997,0.742,-0.2,23265
Ryan Weathers,- - -,2023,6.55,6.03,5.56,6.71,4.53,0.16699999999999998,0.113,1.68,57.2,1.87,0.376,0.665,-0.2,23796
Chad Smith,OAK,2023,6.59,5.82,5.49,5.93,4.61,0.15,0.11699999999999999,1.61,13.2,1.32,0.5479999999999999,0.66,-0.2,20190
Deivi Garcia,- - -,2023,2.4,6.26,6.73,6.0,7.2,0.149,0.179,1.4,15.0,1.2,0.43200000000000005,0.677,-0.2,20276
Amir Garrett,KCR,2023,3.33,5.56,5.05,10.36,7.4,0.25,0.179,1.73,24.1,1.48,0.475,0.852,-0.2,14375
Juan Then,SEA,2023,4.91,6.44,4.24,4.09,1.64,0.10400000000000001,0.042,1.45,11.0,2.45,0.634,0.847,-0.2,22828
Brad Boxberger,CHC,2023,4.95,5.31,5.01,7.65,4.95,0.20199999999999999,0.131,1.3,20.0,1.35,0.436,0.7020000000000001,-0.2,10133
Ross Stripling,SFG,2023,5.36,5.21,3.98,7.08,1.62,0.184,0.042,1.35,89.0,2.02,0.44,0.723,-0.2,13273
Joey Estes,OAK,2023,7.2,8.56,6.83,6.3,1.8,0.149,0.043,1.4,10.0,3.6,0.28600000000000003,0.7020000000000001,-0.2,26257
Justin Garza,BOS,2023,7.36,5.66,5.87,8.35,5.89,0.187,0.132,1.85,18.1,1.47,0.344,0.584,-0.2,19784
Peter Solomon,ARI,2023,12.15,7.01,7.29,4.05,7.43,0.09,0.16399999999999998,2.1,13.1,1.35,0.38799999999999996,0.42,-0.2,20476
Justin Martinez,ARI,2023,12.6,6.96,6.17,12.6,9.9,0.24600000000000002,0.193,2.4,10.0,1.8,0.467,0.517,-0.2,24453
Nick Sandlin,CLE,2023,3.75,4.96,4.12,9.9,3.6,0.276,0.1,1.03,60.0,1.8,0.41,0.763,-0.3,20517
Brock Burke,TEX,2023,4.37,4.9,4.12,7.84,1.36,0.20800000000000002,0.036000000000000004,1.22,59.2,1.96,0.386,0.757,-0.3,17968
Yonny Chirinos,- - -,2023,5.4,5.43,4.97,5.61,2.86,0.14400000000000002,0.07400000000000001,1.39,85.0,1.59,0.456,0.6859999999999999,-0.3,16401
Hayden Wesneski,CHC,2023,4.63,5.48,4.35,8.36,3.22,0.21899999999999997,0.084,1.28,89.1,2.01,0.402,0.753,-0.3,27581
Brent Headrick,MIN,2023,6.31,6.1,5.45,10.52,3.51,0.256,0.085,1.44,25.2,2.45,0.18100000000000002,0.737,-0.3,27702
Erasmo Ramirez,- - -,2023,6.41,5.05,4.73,6.41,1.94,0.157,0.047,1.57,60.1,1.64,0.434,0.622,-0.3,10314
Carlos Carrasco,NYM,2023,6.8,5.86,4.93,6.6,3.8,0.158,0.091,1.7,90.0,1.8,0.45,0.6579999999999999,-0.3,6632
Bryan Hoeing,MIA,2023,5.48,5.29,4.91,6.75,3.18,0.174,0.08199999999999999,1.36,70.2,1.66,0.451,0.664,-0.3,26304
Ryan Tepera,- - -,2023,7.59,6.82,5.49,9.28,3.38,0.193,0.07,2.06,10.2,2.53,0.45899999999999996,0.6729999999999999,-0.3,10291
AJ Smith-Shawver,ATL,2023,4.26,6.69,5.71,7.11,3.91,0.19,0.105,1.11,25.1,2.49,0.37,0.7809999999999999,-0.3,29960
Freddy Tarnok,OAK,2023,4.91,7.14,6.19,8.59,6.75,0.215,0.16899999999999998,1.5,14.2,2.45,0.25,0.8540000000000001,-0.3,23324
Cooper Criswell,TBR,2023,5.73,5.35,4.54,7.36,3.0,0.179,0.073,1.55,33.0,1.64,0.444,0.687,-0.3,24975
Zach Pop,TOR,2023,6.59,6.33,3.98,9.22,3.95,0.25,0.107,1.24,13.2,2.63,0.389,0.526,-0.3,20185
Dinelson Lamet,- - -,2023,11.71,6.83,5.64,10.41,7.48,0.221,0.159,2.35,27.2,2.28,0.42700000000000005,0.498,-0.3,17186
Collin Snider,KCR,2023,4.87,6.01,5.55,4.87,5.75,0.11599999999999999,0.13699999999999998,1.82,20.1,1.33,0.529,0.762,-0.3,23307
Spencer Patton,OAK,2023,5.11,6.74,6.8,5.11,4.38,0.127,0.109,1.54,12.1,2.19,0.23800000000000002,0.8109999999999999,-0.3,12361
Parker Mushinski,HOU,2023,5.52,7.28,4.42,9.2,2.45,0.217,0.057999999999999996,1.57,14.2,3.07,0.5,0.9,-0.3,21324
Daniel Norris,CLE,2023,5.68,7.68,7.08,7.82,8.53,0.175,0.19,1.74,12.2,2.13,0.395,0.638,-0.3,13475
Trevor Kelley,TBR,2023,5.87,6.78,6.08,6.46,3.52,0.159,0.087,1.43,15.1,2.35,0.34,0.7609999999999999,-0.3,18454
Javy Guerra,- - -,2023,6.05,6.88,7.5,6.52,10.24,0.14400000000000002,0.22699999999999998,2.02,19.1,0.93,0.379,0.733,-0.3,17292
Devin Smeltzer,MIA,2023,6.45,6.97,5.49,6.45,1.61,0.16,0.04,1.48,22.1,2.82,0.342,0.6990000000000001,-0.3,19487
Tommy Doyle,COL,2023,6.85,6.13,4.92,6.85,4.94,0.175,0.126,1.52,23.2,1.9,0.431,0.621,-0.3,21281
Tommy Hunter,NYM,2023,6.85,5.75,4.69,7.61,1.9,0.18899999999999997,0.047,1.39,23.2,2.28,0.46799999999999997,0.564,-0.3,1157
Jonathan Heasley,KCR,2023,7.2,6.99,5.08,5.4,1.2,0.14300000000000002,0.032,1.27,15.0,3.0,0.255,0.5379999999999999,-0.3,22224
Nabil Crismatt,- - -,2023,8.31,6.26,4.91,8.31,4.85,0.185,0.10800000000000001,2.0,13.0,2.08,0.5,0.614,-0.3,17732
Declan Cronin,CHW,2023,9.0,7.8,5.61,6.55,5.73,0.157,0.13699999999999998,1.64,11.0,2.45,0.5589999999999999,0.506,-0.3,25645
Luis L. Ortiz,PIT,2023,4.78,5.57,5.38,6.13,4.98,0.14800000000000002,0.12,1.7,86.2,1.35,0.479,0.757,-0.4,27646
Adam Wainwright,STL,2023,7.4,5.99,5.77,4.9,3.65,0.114,0.085,1.9,101.0,1.78,0.401,0.63,-0.4,2233
Alek Manoah,TOR,2023,5.87,6.01,5.85,8.14,6.08,0.19,0.142,1.74,87.1,1.55,0.377,0.7140000000000001,-0.4,26410
Ronel Blanco,HOU,2023,4.5,5.99,5.12,9.0,4.85,0.23,0.124,1.48,52.0,2.08,0.34700000000000003,0.804,-0.4,19407
Albert Abreu,NYY,2023,4.73,5.26,4.98,9.31,5.34,0.228,0.131,1.47,59.0,1.37,0.461,0.672,-0.4,17485
Brent Honeywell,- - -,2023,4.82,5.62,4.78,7.74,3.96,0.192,0.098,1.45,52.1,1.72,0.488,0.7759999999999999,-0.4,16466
Michael Soroka,ATL,2023,6.4,6.56,4.68,8.07,3.34,0.2,0.083,1.48,32.1,2.51,0.449,0.736,-0.4,18383
Noah Syndergaard,- - -,2023,6.5,6.2,5.21,5.68,1.93,0.14300000000000002,0.049,1.39,88.2,2.23,0.37200000000000005,0.665,-0.4,11762
Jordan Balazovic,MIN,2023,4.44,6.01,5.31,6.29,4.44,0.157,0.111,1.56,24.1,1.85,0.44299999999999995,0.8059999999999999,-0.4,21866
Tim Hill,SDP,2023,5.48,5.49,4.74,5.28,2.84,0.129,0.069,1.65,44.1,1.42,0.612,0.621,-0.4,16814
Casey Lawrence,STL,2023,6.59,6.44,5.95,6.59,3.29,0.16399999999999998,0.08199999999999999,1.54,27.1,2.3,0.326,0.7020000000000001,-0.4,11121
Cory Abbott,WSN,2023,6.64,5.95,4.82,9.15,4.35,0.21899999999999997,0.10400000000000001,1.7,39.1,2.06,0.392,0.7190000000000001,-0.4,20277
Gavin Stone,LAD,2023,9.0,6.64,5.15,6.39,3.77,0.145,0.086,1.9,31.0,2.32,0.455,0.5820000000000001,-0.4,27792
Stephen Nogosek,NYM,2023,5.61,6.22,5.24,8.77,4.91,0.212,0.11900000000000001,1.64,25.2,2.1,0.377,0.787,-0.4,19545
Jorge Alcala,MIN,2023,6.23,7.06,5.51,8.31,5.19,0.213,0.133,1.38,17.1,2.6,0.354,0.667,-0.4,19459
Jeurys Familia,OAK,2023,6.39,7.2,6.85,6.39,9.24,0.141,0.203,2.05,12.2,1.42,0.525,0.62,-0.4,5114
Jeremiah Estrada,CHC,2023,6.75,9.07,6.67,10.97,10.13,0.23199999999999998,0.214,2.25,10.2,3.38,0.226,0.87,-0.4,22210
Andrew Suarez,STL,2023,7.16,6.94,6.16,5.53,4.88,0.131,0.115,1.73,27.2,2.28,0.418,0.55,-0.4,18300
Dylan Coleman,KCR,2023,8.84,7.02,6.6,10.31,9.33,0.21899999999999997,0.198,2.02,18.1,1.47,0.353,0.608,-0.4,22276
Rico Garcia,- - -,2023,9.26,8.66,5.92,7.71,4.63,0.16699999999999998,0.1,2.14,11.2,3.86,0.273,0.722,-0.4,20023
Madison Bumgarner,ARI,2023,10.26,8.06,7.51,5.4,8.1,0.111,0.16699999999999998,2.4,16.2,2.16,0.375,0.593,-0.4,5524
Wandy Peralta,NYY,2023,2.83,5.05,4.5,8.5,5.0,0.225,0.132,1.22,54.0,1.17,0.574,0.852,-0.5,14295
Daniel Bard,COL,2023,4.56,6.13,6.76,8.57,8.94,0.203,0.21100000000000002,1.7,49.1,0.91,0.36700000000000005,0.7290000000000001,-0.5,7115
Andres Machado,WSN,2023,5.22,5.5,4.03,7.74,2.34,0.20800000000000002,0.063,1.32,50.0,2.16,0.42100000000000004,0.757,-0.5,14681
Alec Marsh,KCR,2023,5.69,5.7,4.84,10.29,4.72,0.249,0.114,1.56,74.1,1.94,0.34600000000000003,0.731,-0.5,27451
Joey Wentz,DET,2023,6.9,5.81,5.13,8.35,4.0,0.19899999999999998,0.096,1.68,105.2,2.13,0.373,0.636,-0.5,19962
Josh Fleming,TBR,2023,4.7,5.66,4.51,4.35,3.31,0.113,0.086,1.45,51.2,1.57,0.597,0.737,-0.5,20418
Gavin Hollowell,COL,2023,5.88,6.58,5.6,8.55,4.81,0.20800000000000002,0.11699999999999999,1.46,33.2,2.14,0.32,0.731,-0.5,25427
Chris Flexen,- - -,2023,6.86,6.22,5.12,6.51,3.34,0.159,0.08199999999999999,1.67,102.1,2.2,0.391,0.6709999999999999,-0.5,13896
Dylan Dodd,ATL,2023,7.6,6.92,6.5,3.93,3.15,0.091,0.073,1.89,34.1,2.36,0.35600000000000004,0.693,-0.5,29928
Zach Neal,OAK,2023,6.67,7.03,4.83,8.33,4.67,0.20199999999999999,0.113,1.63,27.0,2.67,0.341,0.69,-0.5,11294
Jose Suarez,LAA,2023,8.29,7.32,6.16,7.49,5.35,0.17,0.121,1.96,33.2,2.67,0.33299999999999996,0.66,-0.5,19911
Adam Oller,OAK,2023,10.07,7.22,6.94,5.95,5.49,0.129,0.11900000000000001,2.08,19.2,2.29,0.293,0.514,-0.5,20132
Thad Ward,WSN,2023,6.37,6.68,5.98,7.64,7.13,0.188,0.175,1.61,35.1,1.78,0.455,0.6709999999999999,-0.5,21513
Amos Willingham,WSN,2023,6.66,7.53,6.24,5.55,3.33,0.129,0.078,1.81,24.1,2.96,0.363,0.799,-0.5,26128
Lyon Richardson,CIN,2023,8.64,9.2,6.6,6.48,8.1,0.14800000000000002,0.185,1.92,16.2,3.24,0.48100000000000004,0.6779999999999999,-0.5,24581
Garrett Hill,DET,2023,9.19,7.66,6.66,8.04,8.04,0.175,0.175,2.11,15.2,2.3,0.44,0.493,-0.5,25097
Chase De Jong,PIT,2023,13.5,11.02,8.08,5.56,4.76,0.11699999999999999,0.1,2.12,11.1,4.76,0.244,0.511,-0.5,15036
Luis Severino,NYY,2023,6.65,6.14,4.83,7.96,3.43,0.18899999999999997,0.08199999999999999,1.65,89.1,2.32,0.42200000000000004,0.659,-0.6,15890
Quinn Priester,PIT,2023,7.74,6.74,5.1,6.48,4.86,0.154,0.115,1.7,50.0,2.16,0.524,0.632,-0.6,25977
Jimmy Lambert,CHW,2023,5.26,6.2,4.9,9.8,4.78,0.23800000000000002,0.11599999999999999,1.62,37.2,2.39,0.34299999999999997,0.75,-0.6,19541
Jake Woodford,STL,2023,6.23,6.61,5.28,5.48,4.15,0.131,0.099,1.74,47.2,2.08,0.512,0.737,-0.6,18674
Jeff Brigham,NYM,2023,5.26,5.96,4.88,10.04,4.3,0.263,0.113,1.17,37.2,2.15,0.34,0.7140000000000001,-0.6,16631
Jose Urena,- - -,2023,6.45,7.28,5.46,5.84,4.43,0.14300000000000002,0.10800000000000001,1.61,44.2,2.62,0.473,0.657,-0.6,11589
Adam Cimber,TOR,2023,7.4,7.46,5.37,5.23,3.05,0.126,0.07400000000000001,1.55,20.2,2.61,0.479,0.652,-0.6,15288
Chad Kuhl,WSN,2023,8.45,6.78,6.35,7.28,6.57,0.166,0.15,1.96,38.1,1.88,0.306,0.599,-0.6,14975
Drew Rucinski,OAK,2023,9.0,8.7,7.57,3.0,7.0,0.063,0.147,2.28,18.0,2.5,0.446,0.5710000000000001,-0.6,12499
Glenn Otto,TEX,2023,10.13,10.19,5.05,9.28,5.06,0.21600000000000003,0.11800000000000001,1.88,10.2,5.06,0.441,0.69,-0.6,21366
Mason Englert,DET,2023,5.46,5.59,5.02,6.59,2.73,0.162,0.067,1.5,56.0,1.93,0.376,0.679,-0.7,22288
Jaime Barria,LAA,2023,5.68,6.07,5.32,6.78,3.28,0.171,0.083,1.47,82.1,2.19,0.363,0.632,-0.7,18356
Jose Ruiz,- - -,2023,5.89,6.26,5.22,7.92,4.26,0.188,0.10099999999999999,1.65,44.1,2.03,0.39,0.738,-0.7,14552
Johnny Cueto,MIA,2023,6.02,7.02,5.2,6.71,2.58,0.179,0.069,1.26,52.1,2.92,0.331,0.73,-0.7,6893
Kyle Muller,OAK,2023,7.6,6.14,5.5,6.55,4.56,0.151,0.105,1.96,77.0,1.87,0.424,0.6759999999999999,-0.7,20167
Matt Bush,MIL,2023,9.58,9.35,4.98,8.71,5.23,0.20800000000000002,0.125,1.65,10.1,4.35,0.281,0.6,-0.7,1246
Corey Kluber,BOS,2023,7.04,7.11,5.8,6.87,3.44,0.163,0.08199999999999999,1.64,55.0,2.78,0.302,0.67,-0.8,2429
Dominic Leone,- - -,2023,4.67,6.29,4.94,9.0,4.67,0.23,0.11900000000000001,1.43,54.0,2.33,0.371,0.8590000000000001,-0.8,13763
Jorge Lopez,- - -,2023,5.95,5.76,4.69,7.47,3.36,0.184,0.083,1.51,59.0,1.83,0.47600000000000003,0.6859999999999999,-0.9,14527
Eric Lauer,MIL,2023,6.56,7.41,5.58,8.29,4.63,0.204,0.114,1.67,46.2,3.09,0.25,0.701,-0.9,19316
Michael Kopech,CHW,2023,5.43,6.46,5.68,9.32,6.33,0.22699999999999998,0.154,1.59,129.1,2.02,0.355,0.777,-1.0,17282
