game_date,home_team,away_team,home_win_prob,ml_pred,actual_win,ml_correct,predicted_total,actual_total,ou_error,home_covers_prob,rl_pred,actual_rl,rl_correct
2024-06-20,CWS,HOU,0.4902,0,0,1,9.31,8.0,1.31,0.3779,0,0,1
2024-06-20,MIN,TB,0.4902,0,0,1,8.55,13.0,-4.45,0.3779,0,0,1
2024-06-20,CLE,SEA,0.4054,0,1,0,8.63,9.0,-0.37,0.169,0,1,0
2024-06-20,WSH,AZ,0.5649,1,0,0,8.88,7.0,1.88,0.3238,0,0,1
2024-06-21,CIN,BOS,0.4054,0,1,0,8.51,7.0,1.51,0.323,0,1,0
2024-06-21,MIA,SEA,0.4054,0,1,0,9.94,5.0,4.94,0.169,0,0,1
2024-06-21,TEX,KC,0.4902,0,1,0,8.88,8.0,0.88,0.3779,0,1,0
2024-06-21,HOU,BAL,0.4826,0,1,0,8.18,25.0,-16.82,0.3779,0,1,0
2024-06-21,COL,WSH,0.4826,0,0,1,9.3,16.0,-6.7,0.3238,0,0,1
2024-06-21,OAK,MIN,0.4826,0,1,0,10.45,11.0,-0.55,0.323,0,0,1
2024-06-21,SD,MIL,0.5649,1,1,1,7.76,14.0,-6.24,0.3779,0,1,0
2024-06-21,LAD,LAA,0.716,1,0,0,8.64,5.0,3.64,0.6071,1,0,0
2024-06-21,CLE,TOR,0.4826,0,1,0,9.53,8.0,1.53,0.3238,0,1,0
2024-06-21,DET,CWS,0.4826,0,1,0,6.36,3.0,3.36,0.3238,0,0,1
2024-06-21,NYY,ATL,0.4902,0,0,1,6.49,9.0,-2.51,0.323,0,0,1
2024-06-21,PIT,TB,0.4054,0,0,1,8.61,13.0,-4.39,0.323,0,0,1
2024-06-21,PHI,AZ,0.4054,0,0,1,12.7,9.0,3.7,0.3238,0,0,1
2024-06-21,CHC,NYM,0.5649,1,0,0,7.11,12.0,-4.89,0.4324,0,0,1
2024-06-22,MIA,SEA,0.3023,0,0,1,8.62,9.0,-0.38,0.15,0,0,1
2024-06-22,LAD,LAA,0.716,1,1,1,9.3,9.0,0.3,1.0,1,1,1
2024-06-22,COL,WSH,0.4054,0,1,0,10.26,15.0,-4.74,0.3238,0,0,1
2024-06-22,SD,MIL,0.6063,1,1,1,9.71,10.0,-0.29,0.4324,0,1,0
2024-06-22,NYY,ATL,0.5649,1,1,1,9.14,11.0,-1.86,0.3779,0,1,0
2024-06-22,HOU,BAL,0.4826,0,1,0,7.18,6.0,1.18,0.3238,0,1,0
2024-06-22,CIN,BOS,0.4054,0,0,1,9.25,7.0,2.25,0.323,0,0,1
2024-06-22,OAK,MIN,0.4826,0,0,1,9.25,12.0,-2.75,0.3238,0,0,1
2024-06-22,PHI,AZ,0.716,1,1,1,9.44,13.0,-3.56,0.4324,0,1,0
2024-06-22,TEX,KC,0.4826,0,1,0,9.81,6.0,3.81,0.3779,0,1,0
2024-06-22,PIT,TB,0.4826,0,1,0,7.8,7.0,0.8,0.3238,0,0,1
2024-06-22,CLE,TOR,0.4826,0,1,0,7.71,9.0,-1.29,0.323,0,1,0
2024-06-22,STL,SF,0.5649,1,1,1,10.28,13.0,-2.72,0.323,0,1,0
2024-06-22,DET,CWS,0.5649,1,0,0,8.84,6.0,2.84,0.3779,0,0,1
2024-06-22,CHC,NYM,0.6063,1,1,1,7.82,9.0,-1.18,0.323,0,1,0
2024-06-23,CHC,NYM,0.4826,0,0,1,8.27,7.0,1.27,0.3779,0,0,1
2024-06-23,SD,MIL,0.4902,0,0,1,8.13,8.0,0.13,0.3779,0,0,1
2024-06-23,OAK,MIN,0.4826,0,0,1,9.88,3.0,6.88,0.3779,0,0,1
2024-06-23,COL,WSH,0.4054,0,0,1,11.21,3.0,8.21,0.3238,0,0,1
2024-06-23,TEX,KC,0.5649,1,1,1,9.24,4.0,5.24,0.3779,0,1,0
2024-06-23,STL,SF,0.6063,1,1,1,6.66,8.0,-1.34,0.323,0,1,0
2024-06-23,HOU,BAL,0.6063,1,1,1,7.9,9.0,-1.1,0.323,0,1,0
2024-06-23,MIA,SEA,0.4054,0,1,0,9.36,10.0,-0.64,0.15,0,1,0
2024-06-23,DET,CWS,0.4902,0,1,0,7.51,13.0,-5.49,0.3779,0,1,0
2024-06-23,CLE,TOR,0.4054,0,1,0,7.73,11.0,-3.27,0.169,0,0,1
2024-06-23,CIN,BOS,0.4826,0,0,1,9.29,11.0,-1.71,0.3238,0,0,1
2024-06-23,NYY,ATL,0.5649,1,0,0,8.51,4.0,4.51,0.3779,0,0,1
2024-06-23,PHI,AZ,0.716,1,1,1,9.61,5.0,4.61,0.5,1,1,1
2024-06-23,PIT,TB,0.5649,1,0,0,8.54,4.0,4.54,0.3779,0,0,1
2024-06-24,SD,WSH,0.4902,0,1,0,10.29,13.0,-2.71,0.3779,0,0,1
2024-06-24,LAA,OAK,0.5649,1,1,1,8.38,6.0,2.38,0.3238,0,1,0
2024-06-24,MIL,TEX,0.4902,0,1,0,7.6,9.0,-1.4,0.4324,0,1,0
2024-06-24,KC,MIA,0.716,1,1,1,9.14,5.0,4.14,1.0,1,1,1
2024-06-24,CWS,LAD,0.4054,0,0,1,6.8,3.0,3.8,0.3779,0,0,1
2024-06-24,TB,SEA,0.4826,0,1,0,8.15,7.0,1.15,0.323,0,0,1
2024-06-24,STL,ATL,0.4054,0,1,0,8.3,7.0,1.3,0.169,0,0,1
2024-06-24,BOS,TOR,0.6063,1,1,1,8.41,13.0,-4.59,0.4324,0,0,1
2024-06-24,CIN,PIT,0.4826,0,1,0,9.56,16.0,-6.44,0.3779,0,1,0
2024-06-24,SF,CHC,0.4826,0,1,0,7.25,9.0,-1.75,0.323,0,0,1
2024-06-24,DET,PHI,0.4826,0,0,1,8.8,9.0,-0.2,0.323,0,0,1
2024-06-24,BAL,CLE,0.4054,0,0,1,8.01,5.0,3.01,0.2,0,0,1
2024-06-25,LAA,OAK,0.5649,1,1,1,7.58,12.0,-4.42,0.3779,0,1,0
2024-06-25,SF,CHC,0.5649,1,1,1,9.37,6.0,3.37,0.4324,0,1,0
2024-06-25,AZ,MIN,0.4826,0,1,0,8.69,9.0,-0.31,0.323,0,0,1
2024-06-25,SD,WSH,0.125,0,1,0,9.13,16.0,-6.87,0.0,0,1,0
2024-06-25,MIL,TEX,0.4902,0,1,0,8.97,4.0,4.97,0.3779,0,1,0
2024-06-25,KC,MIA,0.716,1,0,0,9.25,3.0,6.25,0.4324,0,0,1
2024-06-25,CWS,LAD,0.4826,0,0,1,8.2,7.0,1.2,0.3779,0,0,1
2024-06-25,HOU,COL,0.716,1,1,1,6.45,7.0,-0.55,0.3779,0,1,0
2024-06-25,NYM,NYY,0.4902,0,1,0,7.16,16.0,-8.84,0.3779,0,1,0
2024-06-25,BOS,TOR,0.4826,0,0,1,8.67,13.0,-4.33,0.3779,0,0,1
2024-06-25,CIN,PIT,0.5649,1,0,0,7.64,14.0,-6.36,0.4324,0,0,1
2024-06-25,DET,PHI,0.4902,0,1,0,7.67,5.0,2.67,0.3779,0,1,0
2024-06-25,BAL,CLE,0.5649,1,0,0,9.67,18.0,-8.33,0.3779,0,0,1
2024-06-25,TB,SEA,0.5649,1,1,1,7.48,14.0,-6.52,0.3779,0,1,0
2024-06-26,STL,ATL,0.3023,0,1,0,9.92,5.0,4.92,0.323,0,1,0
2024-06-26,KC,MIA,0.5649,1,1,1,7.8,6.0,1.8,0.4324,0,1,0
2024-06-26,MIL,TEX,0.4054,0,1,0,8.93,11.0,-2.07,0.323,0,0,1
2024-06-26,LAA,OAK,0.4826,0,1,0,8.54,7.0,1.54,0.3238,0,1,0
2024-06-26,SD,WSH,0.4826,0,1,0,8.05,13.0,-4.95,0.323,0,1,0
2024-06-26,BAL,CLE,0.6063,1,1,1,9.03,6.0,3.03,0.3779,0,1,0
2024-06-26,BOS,TOR,0.716,1,0,0,7.95,5.0,2.95,0.5,1,0,0
2024-06-26,NYM,NYY,0.4902,0,1,0,8.27,14.0,-5.73,0.3634,0,1,0
2024-06-26,CWS,LAD,0.4826,0,0,1,7.36,4.0,3.36,0.323,0,0,1
2024-06-26,HOU,COL,0.5649,1,1,1,8.28,8.0,0.28,0.3779,0,1,0
2024-06-26,STL,ATL,0.3023,0,0,1,8.42,8.0,0.42,0.15,0,0,1
2024-06-26,SF,CHC,0.5649,1,1,1,8.33,7.0,1.33,0.3238,0,0,1
2024-06-26,CIN,PIT,0.4826,0,0,1,8.39,7.0,1.39,0.323,0,0,1
2024-06-26,TB,SEA,0.4902,0,0,1,8.3,7.0,1.3,0.3238,0,0,1
2024-06-26,STL,ATL,0.3023,0,0,1,8.42,,,0.15,0,0,1
2024-06-26,BOS,TOR,0.716,1,0,0,7.95,5.0,2.95,0.5,1,0,0
2024-06-26,AZ,MIN,0.4902,0,0,1,8.94,11.0,-2.06,0.3779,0,0,1
2024-06-26,DET,PHI,0.4826,0,0,1,7.98,8.0,-0.02,0.3779,0,0,1
2024-06-27,PHI,MIA,0.716,1,0,0,6.99,11.0,-4.01,0.4324,0,0,1
2024-06-27,BAL,TEX,0.716,1,1,1,7.57,13.0,-5.43,0.4324,0,1,0
2024-06-27,LAA,DET,0.4826,0,1,0,11.24,5.0,6.24,0.169,0,1,0
2024-06-27,KC,CLE,0.4826,0,1,0,7.72,3.0,4.72,0.3238,0,0,1
2024-06-27,STL,CIN,0.4826,0,0,1,9.09,15.0,-5.91,0.3238,0,0,1
2024-06-27,TOR,NYY,0.4826,0,1,0,7.3,11.0,-3.7,0.323,0,1,0
2024-06-27,CWS,ATL,0.3023,0,1,0,8.41,1.0,7.41,0.15,0,0,1
2024-06-27,SF,CHC,0.4074,0,0,1,7.87,8.0,-0.13,0.323,0,0,1
2024-06-27,CWS,ATL,0.4054,0,0,1,11.18,,,0.169,0,0,1
2024-06-27,AZ,MIN,0.5649,1,0,0,10.72,19.0,-8.28,0.3779,0,0,1
2024-06-28,BOS,SD,0.5649,1,0,0,9.61,11.0,-1.39,0.3779,0,0,1
2024-06-28,KC,CLE,0.716,1,1,1,9.62,13.0,-3.38,0.3238,0,1,0
2024-06-28,ATL,PIT,0.6063,1,1,1,9.08,7.0,2.08,0.4324,0,1,0
2024-06-28,CWS,COL,0.4054,0,1,0,8.71,8.0,0.71,0.2,0,1,0
2024-06-28,LAA,DET,0.4826,0,1,0,11.4,7.0,4.4,0.3238,0,1,0
2024-06-28,NYM,HOU,0.4074,0,1,0,7.9,9.0,-1.1,0.323,0,1,0
2024-06-28,TOR,NYY,0.6063,1,0,0,5.8,21.0,-15.2,0.323,0,0,1
2024-06-28,BAL,TEX,0.6063,1,1,1,7.78,3.0,4.78,0.3779,0,0,1
2024-06-28,TB,WSH,0.5649,1,1,1,7.13,4.0,3.13,0.3779,0,1,0
2024-06-28,PHI,MIA,0.716,1,1,1,7.68,2.0,5.68,0.5,1,1,1
2024-06-28,AZ,OAK,0.4054,0,0,1,10.5,13.0,-2.5,0.3779,0,0,1
2024-06-28,SEA,MIN,0.4902,0,1,0,7.19,5.0,2.19,0.4324,0,0,1
2024-06-28,SF,LAD,0.5649,1,1,1,7.76,8.0,-0.24,0.323,0,1,0
2024-06-28,MIL,CHC,0.4826,0,1,0,9.34,6.0,3.34,0.3779,0,1,0
2024-06-28,STL,CIN,0.5649,1,1,1,7.61,1.0,6.61,0.3779,0,0,1
2024-06-29,TB,WSH,0.4902,0,0,1,8.12,9.0,-0.88,0.3779,0,0,1
2024-06-29,BOS,SD,0.6063,1,0,0,7.83,12.0,-4.17,0.3779,0,0,1
2024-06-29,SEA,MIN,0.5649,1,0,0,7.58,6.0,1.58,0.3238,0,0,1
2024-06-29,ATL,PIT,0.4826,0,1,0,6.47,3.0,3.47,0.323,0,0,1
2024-06-29,MIL,CHC,0.4826,0,0,1,9.41,8.0,1.41,0.3238,0,0,1
2024-06-29,SF,LAD,0.4074,0,0,1,7.75,21.0,-13.25,0.169,0,0,1
2024-06-29,BAL,TEX,0.4902,0,1,0,9.08,11.0,-1.92,0.3779,0,0,1
2024-06-29,LAA,DET,0.3023,0,1,0,11.09,11.0,0.09,0.169,0,0,1
2024-06-29,NYM,HOU,0.4054,0,0,1,8.13,15.0,-6.87,0.3238,0,0,1
2024-06-29,KC,CLE,0.4074,0,0,1,8.98,9.0,-0.02,0.3238,0,0,1
2024-06-29,AZ,OAK,0.4902,0,1,0,7.06,3.0,4.06,0.4324,0,1,0
2024-06-29,TOR,NYY,0.4826,0,1,0,8.85,12.0,-3.15,0.323,0,1,0
2024-06-29,STL,CIN,0.5649,1,0,0,7.7,13.0,-5.3,0.6071,1,0,0
2024-06-29,CWS,COL,0.4902,0,1,0,9.04,14.0,-4.96,0.3238,0,1,0
2024-06-29,PHI,MIA,0.716,1,0,0,8.39,5.0,3.39,0.4324,0,0,1
2024-06-30,BAL,TEX,0.6063,1,0,0,9.04,13.0,-3.96,0.4324,0,0,1
2024-06-30,SEA,MIN,0.4054,0,0,1,7.16,8.0,-0.84,0.323,0,0,1
2024-06-30,AZ,OAK,0.6063,1,1,1,8.81,6.0,2.81,0.5,1,1,1
2024-06-30,LAA,DET,0.5649,1,0,0,10.01,13.0,-2.99,0.3779,0,0,1
2024-06-30,SF,LAD,0.4902,0,1,0,8.45,14.0,-5.55,0.3779,0,1,0
2024-06-30,STL,CIN,0.4826,0,1,0,7.25,2.0,5.25,0.3238,0,1,0
2024-06-30,MIL,CHC,0.6063,1,1,1,10.24,8.0,2.24,0.6071,1,1,1
2024-06-30,CWS,COL,0.6063,1,0,0,7.84,9.0,-1.16,0.4324,0,0,1
2024-06-30,KC,CLE,0.5649,1,1,1,9.44,8.0,1.44,0.4324,0,1,0
2024-06-30,NYM,HOU,0.6063,1,0,0,8.46,15.0,-6.54,0.3779,0,0,1
2024-06-30,TB,WSH,0.6063,1,1,1,8.09,5.0,3.09,0.3779,0,1,0
2024-06-30,PHI,MIA,0.716,1,1,1,8.61,13.0,-4.39,0.3779,0,0,1
2024-06-30,BOS,SD,0.6063,1,1,1,9.73,5.0,4.73,0.3779,0,1,0
2024-06-30,ATL,PIT,0.6063,1,0,0,6.99,6.0,0.99,0.4324,0,0,1
2024-06-30,TOR,NYY,0.4054,0,0,1,7.95,9.0,-1.05,0.323,0,0,1
2024-07-01,COL,MIL,0.5263,1,1,1,10.04,15.0,-4.96,0.3571,0,0,1
2024-07-01,WSH,NYM,0.4675,0,0,1,8.88,16.0,-7.12,0.2414,0,0,1
2024-07-01,TOR,HOU,0.4675,0,0,1,8.43,4.0,4.43,0.2414,0,0,1
2024-07-02,ATL,SF,0.7941,1,0,0,7.52,8.0,-0.48,0.5183,1,0,0
2024-07-02,MIN,DET,0.4,0,1,0,6.71,8.0,-1.29,0.2188,0,1,0
2024-07-02,CHC,PHI,0.7941,1,0,0,9.77,10.0,-0.23,0.5183,1,0,0
2024-07-02,COL,MIL,0.6132,1,0,0,11.86,7.0,4.86,0.3824,0,0,1
2024-07-02,OAK,LAA,0.4675,0,1,0,8.7,12.0,-3.3,0.3571,0,1,0
2024-07-02,SEA,BAL,0.6132,1,0,0,8.23,2.0,6.23,0.3165,0,0,1
2024-07-02,LAD,AZ,0.3096,0,1,0,9.85,11.0,-1.15,0.2188,0,0,1
2024-07-02,TEX,SD,0.4675,0,1,0,7.56,7.0,0.56,0.3131,0,1,0
2024-07-02,TOR,HOU,0.5263,1,1,1,8.08,13.0,-4.92,0.3165,0,0,1
2024-07-02,NYY,CIN,0.6604,1,0,0,9.84,9.0,0.84,0.6,1,0,0
2024-07-02,KC,TB,0.6132,1,0,0,8.25,6.0,2.25,0.3824,0,0,1
2024-07-02,MIA,BOS,0.4675,0,0,1,8.38,11.0,-2.62,0.3131,0,0,1
2024-07-02,CLE,CWS,0.5263,1,1,1,8.9,13.0,-4.1,0.3034,0,0,1
2024-07-02,PIT,STL,0.4712,0,0,1,8.22,11.0,-2.78,0.3131,0,0,1
2024-07-02,WSH,NYM,0.4675,0,0,1,8.99,9.0,-0.01,0.3034,0,0,1
2024-07-03,ATL,SF,0.6604,1,1,1,8.28,4.0,4.28,0.5183,1,1,1
2024-07-03,MIN,DET,0.4675,0,0,1,8.54,11.0,-2.46,0.3571,0,0,1
2024-07-03,KC,TB,0.6132,1,1,1,8.79,6.0,2.79,0.4545,0,1,0
2024-07-03,COL,MIL,0.3333,0,0,1,10.58,3.0,7.58,0.3131,0,0,1
2024-07-03,OAK,LAA,0.6132,1,1,1,8.9,5.0,3.9,0.5183,1,1,1
2024-07-03,LAD,AZ,0.6604,1,0,0,8.8,16.0,-7.2,0.5183,1,0,0
2024-07-03,SEA,BAL,0.6132,1,0,0,7.03,5.0,2.03,0.3165,0,0,1
2024-07-03,CHC,PHI,0.5263,1,0,0,6.69,8.0,-1.31,0.3165,0,0,1
2024-07-03,TEX,SD,0.6604,1,0,0,10.01,10.0,0.01,0.4545,0,0,1
2024-07-03,TOR,HOU,0.4675,0,0,1,8.13,11.0,-2.87,0.2188,0,0,1
2024-07-03,CLE,CWS,0.2727,0,0,1,8.77,10.0,-1.23,0.3034,0,0,1
2024-07-03,WSH,NYM,0.4675,0,1,0,10.86,12.0,-1.14,0.3131,0,1,0
2024-07-03,PIT,STL,0.6132,1,1,1,7.1,9.0,-1.9,0.3571,0,0,1
2024-07-03,NYY,CIN,0.6604,1,0,0,9.19,5.0,4.19,0.5183,1,0,0
2024-07-03,MIA,BOS,0.4675,0,0,1,9.03,9.0,0.03,0.3034,0,0,1
2024-07-04,LAD,AZ,0.6301,1,0,0,8.46,12.0,-3.54,0.4545,0,0,1
2024-07-04,COL,MIL,0.4675,0,1,0,8.98,7.0,1.98,0.3034,0,0,1
2024-07-04,KC,TB,0.4675,0,0,1,9.28,18.0,-8.72,0.3075,0,0,1
2024-07-04,ATL,SF,0.6132,1,0,0,8.55,6.0,2.55,0.4545,0,0,1
2024-07-04,SEA,BAL,0.4921,0,1,0,6.37,10.0,-3.63,0.3034,0,1,0
2024-07-04,OAK,LAA,0.6132,1,1,1,9.9,5.0,4.9,0.5183,1,1,1
2024-07-04,TEX,SD,0.4675,0,0,1,8.34,4.0,4.34,0.3131,0,0,1
2024-07-04,CHC,PHI,0.6132,1,1,1,8.35,12.0,-3.65,0.3571,0,1,0
2024-07-04,MIA,BOS,0.4675,0,0,1,9.23,11.0,-1.77,0.2188,0,0,1
2024-07-04,CLE,CWS,0.6132,1,1,1,7.61,12.0,-4.39,0.4545,0,1,0
2024-07-04,NYY,CIN,0.6604,1,0,0,9.22,12.0,-2.78,0.5183,1,0,0
2024-07-04,PIT,STL,0.4675,0,0,1,8.99,5.0,3.99,0.3131,0,0,1
2024-07-04,WSH,NYM,0.4675,0,1,0,9.69,1.0,8.69,0.3131,0,0,1
2024-07-04,TOR,HOU,0.4675,0,0,1,8.23,8.0,0.23,0.3131,0,0,1
2024-07-04,MIN,DET,0.6604,1,1,1,8.07,15.0,-6.93,0.6,1,1,1
2024-07-05,CLE,SF,0.6132,1,0,0,7.73,6.0,1.73,0.4614,0,0,1
2024-07-05,LAD,MIL,0.6132,1,1,1,8.36,13.0,-4.64,0.5183,1,1,1
2024-07-05,TEX,TB,0.4675,0,1,0,8.29,3.0,5.29,0.4545,0,1,0
2024-07-05,COL,KC,0.6132,1,1,1,9.04,6.0,3.04,0.3165,0,1,0
2024-07-05,MIN,HOU,0.6132,1,0,0,9.04,25.0,-15.96,0.3034,0,0,1
2024-07-05,OAK,BAL,0.4921,0,0,1,7.32,5.0,2.32,0.3131,0,0,1
2024-07-05,SD,AZ,0.6132,1,1,1,9.72,18.0,-8.28,0.4545,0,1,0
2024-07-05,SEA,TOR,0.6132,1,1,1,7.27,3.0,4.27,0.3571,0,0,1
2024-07-05,ATL,PHI,0.6132,1,0,0,8.14,14.0,-5.86,0.3571,0,0,1
2024-07-05,MIA,CWS,0.6604,1,0,0,8.58,5.0,3.58,0.5183,1,0,0
2024-07-05,NYY,BOS,0.6604,1,0,0,8.76,8.0,0.76,0.3824,0,0,1
2024-07-05,WSH,STL,0.4675,0,0,1,9.27,13.0,-3.73,0.3165,0,0,1
2024-07-05,PIT,NYM,0.6132,1,1,1,7.37,16.0,-8.63,0.3131,0,1,0
2024-07-05,CHC,LAA,0.7941,1,1,1,7.84,6.0,1.84,0.7778,1,1,1
2024-07-05,CIN,DET,0.4675,0,0,1,8.58,9.0,-0.42,0.3034,0,0,1
2024-07-06,SD,AZ,0.5263,1,0,0,9.23,12.0,-2.77,0.3824,0,0,1
2024-07-06,COL,KC,0.5263,1,1,1,10.15,4.0,6.15,0.3034,0,1,0
2024-07-06,LAD,MIL,0.5351,1,1,1,9.08,8.0,1.08,0.4545,0,1,0
2024-07-06,ATL,PHI,0.6132,1,1,1,7.67,6.0,1.67,0.4545,0,1,0
2024-07-06,MIA,CWS,0.4593,0,1,0,9.18,7.0,2.18,0.2188,0,0,1
2024-07-06,SEA,TOR,0.6132,1,0,0,8.4,9.0,-0.6,0.3165,0,0,1
2024-07-06,CLE,SF,0.5263,1,1,1,10.61,9.0,1.61,0.3165,0,0,1
2024-07-06,CIN,DET,0.6132,1,0,0,6.77,8.0,-1.23,0.5183,1,0,0
2024-07-06,OAK,BAL,0.5263,1,1,1,10.81,27.0,-16.19,0.3165,0,1,0
2024-07-06,TEX,TB,0.6132,1,1,1,9.35,7.0,2.35,0.3824,0,0,1
2024-07-06,PIT,NYM,0.3333,0,0,1,9.14,7.0,2.14,0.2188,0,0,1
2024-07-06,CHC,LAA,0.5263,1,0,0,9.09,7.0,2.09,0.5183,1,0,0
2024-07-06,MIN,HOU,0.6132,1,1,1,8.21,12.0,-3.79,0.3165,0,1,0
2024-07-06,NYY,BOS,0.6604,1,1,1,10.82,18.0,-7.18,0.5183,1,1,1
2024-07-06,WSH,STL,0.6132,1,1,1,8.43,20.0,-11.57,0.3165,0,1,0
2024-07-07,CHC,LAA,0.6604,1,1,1,7.94,5.0,2.94,0.5183,1,1,1
2024-07-07,MIA,CWS,0.4675,0,1,0,9.61,11.0,-1.39,0.3165,0,1,0
2024-07-07,TEX,TB,0.6132,1,1,1,8.35,15.0,-6.65,0.3571,0,1,0
2024-07-07,COL,KC,0.4,0,0,1,11.83,11.0,0.83,0.2188,0,0,1
2024-07-07,OAK,BAL,0.4675,0,0,1,9.21,9.0,0.21,0.3131,0,0,1
2024-07-07,SD,AZ,0.5263,1,0,0,8.1,10.0,-1.9,0.3165,0,0,1
2024-07-07,SEA,TOR,0.6132,1,0,0,7.29,9.0,-1.71,0.3165,0,0,1
2024-07-07,MIN,HOU,0.4675,0,1,0,8.63,5.0,3.63,0.3165,0,0,1
2024-07-07,CLE,SF,0.6132,1,1,1,9.26,9.0,0.26,0.3571,0,0,1
2024-07-07,NYY,BOS,0.6604,1,0,0,11.12,3.0,8.12,0.5183,1,0,0
2024-07-07,ATL,PHI,0.7941,1,1,1,9.38,6.0,3.38,0.5183,1,1,1
2024-07-07,WSH,STL,0.5263,1,0,0,8.38,11.0,-2.62,0.3165,0,0,1
2024-07-07,PIT,NYM,0.4675,0,0,1,7.99,5.0,2.99,0.3131,0,0,1
2024-07-07,LAD,MIL,0.6604,1,0,0,10.42,11.0,-0.58,0.5183,1,0,0
2024-07-07,CIN,DET,0.5263,1,0,0,7.92,6.0,1.92,0.3571,0,0,1
2024-07-08,PIT,NYM,0.4675,0,1,0,10.44,10.0,0.44,0.3571,0,1,0
2024-07-08,WSH,STL,0.6132,1,0,0,7.64,6.0,1.64,0.5183,1,0,0
2024-07-08,CIN,COL,0.6604,1,1,1,8.58,6.0,2.58,0.5183,1,1,1
2024-07-08,CWS,MIN,0.4921,0,0,1,10.23,14.0,-3.77,0.3165,0,0,1
2024-07-08,LAA,TEX,0.4675,0,0,1,10.61,13.0,-2.39,0.3112,0,0,1
2024-07-08,AZ,ATL,0.5263,1,0,0,11.21,9.0,2.21,0.3824,0,0,1
2024-07-08,DET,CLE,0.4921,0,1,0,8.97,1.0,7.97,0.2414,0,0,1
2024-07-09,BOS,OAK,0.6604,1,1,1,9.95,21.0,-11.05,0.5183,1,1,1
2024-07-09,MIL,PIT,0.6132,1,0,0,9.32,14.0,-4.68,0.4545,0,0,1
2024-07-09,HOU,MIA,0.7941,1,1,1,7.11,7.0,0.11,0.7778,1,0,0
2024-07-09,AZ,ATL,0.4675,0,0,1,7.42,8.0,-0.58,0.3034,0,0,1
2024-07-09,NYM,WSH,0.6301,1,1,1,7.95,12.0,-4.05,0.5183,1,1,1
2024-07-09,CIN,COL,0.6604,1,1,1,7.99,18.0,-10.01,0.5183,1,1,1
2024-07-09,TB,NYY,0.5263,1,1,1,9.0,8.0,1.0,0.3165,0,1,0
2024-07-09,LAA,TEX,0.5263,1,0,0,9.77,9.0,0.77,0.3165,0,0,1
2024-07-09,PHI,LAD,0.7941,1,1,1,9.66,11.0,-1.34,0.5183,1,1,1
2024-07-09,BAL,CHC,0.6132,1,0,0,8.18,11.0,-2.82,0.5183,1,0,0
2024-07-09,SF,TOR,0.4675,0,1,0,6.79,7.0,-0.21,0.3571,0,0,1
2024-07-09,DET,CLE,0.4675,0,0,1,9.45,17.0,-7.55,0.3034,0,0,1
2024-07-09,SD,SEA,0.4921,0,0,1,9.25,11.0,-1.75,0.2188,0,0,1
2024-07-10,NYM,WSH,0.6604,1,1,1,9.4,8.0,1.4,0.5183,1,1,1
2024-07-10,PHI,LAD,0.4921,0,1,0,9.19,7.0,2.19,0.3034,0,0,1
2024-07-10,TB,NYY,0.6604,1,0,0,9.09,3.0,6.09,0.4545,0,0,1
2024-07-10,SD,SEA,0.4675,0,0,1,8.72,2.0,6.72,0.3131,0,0,1
2024-07-10,MIL,PIT,0.6301,1,1,1,8.46,9.0,-0.54,0.5183,1,1,1
2024-07-10,BOS,OAK,0.6604,1,0,0,9.5,7.0,2.5,0.4545,0,0,1
2024-07-10,HOU,MIA,0.4675,0,1,0,6.35,10.0,-3.65,0.3165,0,1,0
2024-07-10,LAA,TEX,0.4675,0,1,0,8.48,9.0,-0.52,0.3131,0,1,0
2024-07-10,AZ,ATL,0.4675,0,1,0,9.52,12.0,-2.48,0.3034,0,1,0
2024-07-10,SF,TOR,0.6604,1,0,0,7.68,16.0,-8.32,0.5183,1,0,0
2024-07-10,DET,CLE,0.6132,1,1,1,6.93,9.0,-2.07,0.3131,0,0,1
2024-07-10,BAL,CHC,0.6301,1,0,0,8.02,4.0,4.02,0.5183,1,0,0
2024-07-10,CIN,COL,0.6301,1,0,0,9.19,11.0,-1.81,0.5183,1,0,0
2024-07-10,CWS,MIN,0.5263,1,1,1,8.54,4.0,4.54,0.3165,0,1,0
2024-07-10,STL,KC,0.25,0,0,1,8.62,13.0,-4.38,0.3034,0,0,1
2024-07-10,STL,KC,0.4622,0,0,1,9.02,10.0,-0.98,0.3571,0,0,1
2024-07-10,CWS,MIN,0.5263,1,0,0,8.54,,,0.3165,0,0,1
2024-07-10,STL,KC,0.25,0,0,1,8.01,,,0.3165,0,0,1
2024-07-10,CWS,MIN,0.4675,0,0,1,7.93,5.0,2.93,0.3131,0,0,1
2024-07-11,AZ,ATL,0.4921,0,1,0,9.06,1.0,8.06,0.3131,0,0,1
2024-07-11,LAA,SEA,0.4675,0,0,1,7.6,11.0,-3.4,0.3034,0,0,1
2024-07-11,HOU,MIA,0.7941,1,1,1,8.32,9.0,-0.68,0.5183,1,1,1
2024-07-11,BOS,OAK,0.6604,1,1,1,8.59,7.0,1.59,0.5183,1,1,1
2024-07-11,TB,NYY,0.6132,1,1,1,8.07,9.0,-0.93,0.3824,0,0,1
2024-07-11,BAL,CHC,0.6132,1,0,0,8.41,8.0,0.41,0.3824,0,0,1
2024-07-11,SF,TOR,0.6132,1,0,0,8.24,8.0,0.24,0.4545,0,0,1
